zinc_id,target_receptor_id,docking_score,cnnscore,cnnaffinity,key_interaction_recall_consensus,num_interactions,gnina_interaction_score,smiles,mw,logp,hbd,hba,rot,tpsa,arom_n,qed,scaffold,cnn_top_decile_threshold,recall_median_threshold,passes_gate
2382433281,1xkk_a_fmm_91,-9.53,0.75266,7.79359,0.32894736842105265,28,1.0002455263157894,Cc1cc(C(=O)N[C@]2(C)CC3(CCN(Cc4cncs4)CC3)OC[C@H]2O)on1,406.5,1.74,2,8,4,100.7,2,0.798,O=C(NC1CCOC2(CCN(Cc3cncs3)CC2)C1)c1ccno1,0.7065239999999998,0.25,True
2382403272,6duk_c_jbj_1103,-7.874,0.76771,7.2202,0.3026315789473684,25,1.0000432894736841,Cc1nnc(N2CCC3(CC2)C(=O)N(CCO)C(=O)N3Cc2ccccc2)s1,401.5,1.64,1,7,5,89.9,2,0.766,O=C1NC(=O)C2(CCN(c3nncs3)CC2)N1Cc1ccccc1,0.7065239999999998,0.25,True
2384425049,4hjo_a_aq4_1001,-10.657,0.799,7.31267,0.25,25,0.99875,O=C(N[C@H]1CC12CCN(C(=O)C1CCOCC1)CC2)c1n[nH]c(C(F)(F)F)n1,401.4,1.36,2,5,3,100.2,3,0.797,O=C(NC1CC12CCN(C(=O)C1CCOCC1)CC2)c1nc[nH]n1,0.7065239999999998,0.25,True
19812869,5cav_a_4zq_1101,-7.361,0.78159,7.10896,0.27631578947368424,24,0.9975556578947369,COc1ccc(CN2CCNC(=O)[C@H]2CC(=O)N(C)Cc2ccno2)c(OC)c1,402.5,1.04,1,7,8,97.1,1,0.705,O=C(CC1C(=O)NCCN1Cc1ccccc1)NCc1ccno1,0.7065239999999998,0.25,True
1772705934,1xkk_a_fmm_91,-8.086,0.73471,7.62895,0.35526315789473684,30,0.995725394736842,CSc1ccccc1C(=O)N1C[C@@H]2CN(C(=O)CCc3cn[nH]c3)C[C@]2(CO)C1,414.5,1.66,2,5,6,89.5,2,0.702,O=C(CCc1cn[nH]c1)N1CC2CN(C(=O)c3ccccc3)CC2C1,0.7065239999999998,0.25,True
13636726,1xkk_a_fmm_91,-8.471,0.72627,7.51835,0.3684210526315789,32,0.9938431578947369,COc1ccc(CN2CCNC(=O)[C@H]2CC(=O)NCc2cccc(C)n2)c(OC)c1,412.5,1.41,2,6,8,92.8,1,0.681,O=C(CC1C(=O)NCCN1Cc1ccccc1)NCc1ccccn1,0.7065239999999998,0.25,True
20996599,5cav_a_4zq_1101,-7.843,0.77742,7.02145,0.27631578947368424,22,0.9922334210526317,Cc1ccc2nc(CNC(=O)[C@H]3CCC(=O)N(CCCN4CCOCC4)C3)cn2c1,413.5,1.22,1,5,7,79.2,2,0.738,O=C(NCc1cn2ccccc2n1)C1CCC(=O)N(CCCN2CCOCC2)C1,0.7065239999999998,0.25,True
12587004,1xkk_a_fmm_91,-8.3,0.74553,7.80371,0.32894736842105265,28,0.9907701315789474,CCOc1ccccc1CN1CCNC(=O)[C@H]1CC(=O)N(C)Cc1nccs1,402.5,1.89,1,6,8,74.8,1,0.73,O=C(CC1C(=O)NCCN1Cc1ccccc1)NCc1nccs1,0.7065239999999998,0.25,True
14982751,1m17_a_aq4_999,-8.628,0.7916,7.71212,0.25,20,0.9894999999999999,Cc1cnc(SCCN2CCOCC2)nc1[C@@H]1CCCN(C(=O)[C@H]2CCOC2)C1,420.6,1.95,0,7,6,67.8,2,0.515,O=C(C1CCOC1)N1CCCC(c2ccnc(SCCN3CCOCC3)n2)C1,0.7065239999999998,0.25,True
14536098,6duk_c_jbj_1103,-8.781,0.78252,7.30702,0.2631578947368421,24,0.9884463157894736,CCOC(=O)c1nn(CC(C)C)c2c1CN(C(=O)CCC1=NNC(=O)CC1)CC2,403.5,1.65,1,6,7,105.9,2,0.697,O=C1CCC(CCC(=O)N2CCc3[nH]ncc3C2)=NN1,0.7065239999999998,0.25,True
14542851,5cav_a_4zq_1101,-7.181,0.79066,7.38838,0.25,21,0.988325,COC(=O)CCN1C[C@H](OCc2ccncc2)CN(C(=O)[C@@H]2CC=CCC2)CC1=O,415.5,1.56,0,6,7,89.0,1,0.496,O=C1CN(C(=O)C2CC=CCC2)CC(OCc2ccncc2)CN1,0.7065239999999998,0.25,True
14997084,1xkk_a_fmm_91,-8.734,0.75835,7.74957,0.3026315789473684,25,0.9878506578947368,COc1ccc(F)c(CN2CCc3nnc(CCNC(=O)C4CCC4)n3CC2)c1,401.5,1.94,1,5,7,72.3,3,0.768,O=C(NCCc1nnc2n1CCN(Cc1ccccc1)CC2)C1CCC1,0.7065239999999998,0.25,True
91401411,1xkk_a_fmm_91,-10.504,0.77245,7.43221,0.27631578947368424,23,0.9858901315789474,Cc1ccn(-c2cc(N3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)ncn2)n1,402.5,1.62,0,6,4,84.2,4,0.659,O=S(=O)(c1ccccc1)N1CCN(c2cc(-n3cccn3)ncn2)CC1,0.7065239999999998,0.25,True
95530494,1xkk_a_fmm_91,-9.911,0.74882,7.05255,0.3157894736842105,24,0.9852894736842106,Cn1cnc(S(=O)(=O)N2CCC[C@@H](CNC(=O)c3cc4ccccc4[nH]3)C2)c1,401.5,1.73,2,4,5,100.1,3,0.68,O=C(NCC1CCCN(S(=O)(=O)c2c[nH]cn2)C1)c1cc2ccccc2[nH]1,0.7065239999999998,0.25,True
1857729735,4hjo_a_aq4_1001,-10.163,0.77717,7.79287,0.2631578947368421,24,0.9816884210526315,COc1nc2c(cc1C(=O)N1CCO[C@H]3C[C@H](CO)C[C@@H]31)C(=O)N(C1CCCC1)C2,415.5,1.6,1,6,4,92.2,1,0.803,O=C1c2cc(C(=O)N3CCOC4CCCC43)cnc2CN1C1CCCC1,0.7065239999999998,0.25,True
77422702,6duk_c_jbj_1103,-9.717,0.75264,7.02362,0.3026315789473684,24,0.9804126315789473,CN(Cc1cc(C2CC2)on1)C(=O)[C@H]1[C@@H]2C=C[C@@]3(CN(Cc4cccnc4)C(=O)[C@@H]13)O2,420.5,1.89,0,6,6,88.8,2,0.663,O=C(NCc1cc(C2CC2)on1)C1C2C=CC3(CN(Cc4cccnc4)C(=O)C13)O2,0.7065239999999998,0.25,True
9060270,6duk_c_jbj_1103,-8.335,0.76693,7.21064,0.27631578947368424,23,0.9788448684210527,Cc1cn2c3c(=O)n(CCCc4ccccc4)c(=O)n(C)c3nc2n1CCN(C)C,408.5,1.65,0,4,7,69.5,5,0.466,O=c1[nH]c2nc3[nH]ccn3c2c(=O)n1CCCc1ccccc1,0.7065239999999998,0.25,True
1875246560,5cav_a_4zq_1101,-9.717,0.765,7.18167,0.27631578947368424,21,0.9763815789473685,O=C1N[C@@H]2COC[C@H]1CN(C(=O)c1ccccc1-c1nc(-c3ccccc3)no1)C2,404.4,1.99,1,6,3,97.6,2,0.717,O=C1NC2COCC1CN(C(=O)c1ccccc1-c1nc(-c3ccccc3)no1)C2,0.7065239999999998,0.25,True
2382408255,5cav_a_4zq_1101,-8.124,0.76228,7.11592,0.27631578947368424,23,0.97291,CCC(=O)N[C@@]1(C)CC2(CCN(C(=O)c3ccc4nccn4c3)CC2)OC[C@@H]1O,400.5,1.38,2,5,3,96.2,2,0.811,O=C(c1ccc2nccn2c1)N1CCC2(CCCCO2)CC1,0.7065239999999998,0.25,True
2382413487,5cav_a_4zq_1101,-7.763,0.75334,6.94437,0.2894736842105263,23,0.9714121052631579,Cc1noc(C)c1C(=O)NC[C@H]1CC[C@@H](CC(=O)N2CCOCC2)N1CC1CC1,404.5,1.51,1,6,7,87.9,1,0.741,O=C(NCC1CCC(CC(=O)N2CCOCC2)N1CC1CC1)c1cnoc1,0.7065239999999998,0.25,True
2382375620,5cav_a_4zq_1101,-8.164,0.7752,7.36769,0.25,20,0.969,CCN1CC[C@H]2C[C@H](N3CCOCC3)CC[C@]2(C(=O)NCc2n[nH]c3c2CCC3)C1,415.6,1.73,2,5,5,73.5,2,0.766,O=C(NCc1n[nH]c2c1CCC2)C12CCC(N3CCOCC3)CC1CCNC2,0.7065239999999998,0.25,True
2802294,5cav_a_4zq_1101,-7.609,0.7637,6.44501,0.2631578947368421,21,0.9646736842105263,CCn1cc(S(=O)(=O)N2CCC[C@@H](C(=O)Nc3cnn(CC)c3C)C2)c(C)n1,408.5,1.78,1,5,6,102.1,4,0.785,O=C(Nc1cn[nH]c1)C1CCCN(S(=O)(=O)c2cn[nH]c2)C1,0.7065239999999998,0.25,True
59311875,6duk_c_jbj_1103,-7.712,0.73891,7.30767,0.3026315789473684,25,0.9625274999999999,CC[C@H]1C(=O)NCCN1Cc1cnc(S(=O)(=O)CC)n1CCc1ccccc1,404.5,1.63,1,5,8,84.3,2,0.723,O=C1CN(Cc2cncn2CCc2ccccc2)CCN1,0.7065239999999998,0.25,True
1857678366,1m17_a_aq4_999,-8.88,0.76113,7.95862,0.2631578947368421,23,0.9614273684210526,NC(=O)Cc1nc(-c2ccc(N3CCOCC3)nc2)n(Cc2cccc(Cl)c2)n1,412.9,1.91,1,6,6,99.2,4,0.663,c1ccc(Cn2ncnc2-c2ccc(N3CCOCC3)nc2)cc1,0.7065239999999998,0.25,True
1857667960,4hjo_a_aq4_1001,-9.777,0.75189,7.29238,0.27631578947368424,27,0.9596490789473684,Cc1ccc2oc(N3CCC(C(=O)N4CCO[C@H]5C[C@H](CO)C[C@@H]54)CC3)nc2n1,400.5,1.75,1,7,3,91.9,2,0.839,O=C(C1CCN(c2nc3ncccc3o2)CC1)N1CCOC2CCCC21,0.7065239999999998,0.25,True
1857713429,6duk_c_jbj_1103,-8.227,0.76548,7.48074,0.25,22,0.9568500000000001,CCN(C)C(=O)[C@H]1C[C@H]2CN(C(=O)Cc3[nH]cnc3C)CC(=O)N2[C@H]1CC(C)C,403.5,1.21,1,4,6,89.6,2,0.773,O=C(Cc1cnc[nH]1)N1CC(=O)N2CCCC2C1,0.7065239999999998,0.25,True
15000744,1xkk_a_fmm_91,-10.091,0.72658,7.46261,0.3157894736842105,25,0.9560263157894737,CO[C@H](C(=O)N1CCc2nnc(CNC(=O)c3ccccc3)n2CC1)c1ccccc1,419.5,1.98,1,5,6,89.3,3,0.66,O=C(NCc1nnc2n1CCN(C(=O)Cc1ccccc1)CC2)c1ccccc1,0.7065239999999998,0.25,True
1875250194,5cav_a_4zq_1101,-8.728,0.75592,7.88384,0.2631578947368421,23,0.9548463157894737,OC1CN(c2nc(-c3cccnc3)nc3c2CC[C@@]32CCCN(Cc3ncc[nH]3)C2)C1,417.5,1.92,2,7,4,94.1,5,0.67,c1cncc(-c2nc(N3CCC3)c3c(n2)C2(CCCN(Cc4ncc[nH]4)C2)CC3)c1,0.7065239999999998,0.25,True
629019,5cav_a_4zq_1101,-7.314,0.7454,6.53344,0.27631578947368424,22,0.9513657894736842,COC(=O)[C@H](C)Sc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccccc1Cl,422.9,1.79,0,6,5,88.1,4,0.46,O=c1[nH]c(=O)c2c(ncn2Cc2ccccc2)[nH]1,0.7065239999999998,0.25,True
39383771,1xkk_a_fmm_91,-10.427,0.75919,7.70574,0.25,20,0.9489875000000001,Cc1nc(N2CCN(C)CC2)ncc1-c1cc(=O)[nH]c(N2CCc3ccccc3C2)n1,417.5,1.85,1,7,3,81.2,4,0.697,O=c1cc(-c2cnc(N3CCNCC3)nc2)nc(N2CCc3ccccc3C2)[nH]1,0.7065239999999998,0.25,True
1857671335,5cav_a_4zq_1101,-9.049,0.74271,7.65549,0.27631578947368424,23,0.9479325000000001,O=C(Cn1ccccc1=O)N1CCC[C@]2(CCc3c(O)nc(-c4cccnc4)nc32)C1,417.5,1.91,1,6,3,101.2,4,0.699,O=C(Cn1ccccc1=O)N1CCCC2(CCc3cnc(-c4cccnc4)nc32)C1,0.7065239999999998,0.25,True
2384432752,1xkk_a_fmm_91,-8.761,0.7272,6.90024,0.3026315789473684,26,0.9472736842105263,COc1cc(-c2nccn2[C@H]2COC[C@H]2CS(=O)(=O)N(C)C)cc2c1OCO2,409.5,1.37,0,7,6,92.1,2,0.711,c1cn(C2CCOC2)c(-c2ccc3c(c2)OCO3)n1,0.7065239999999998,0.25,True
2382375074,4hjo_a_aq4_1001,-7.61,0.73862,7.11902,0.27631578947368424,31,0.9427123684210528,Cc1nonc1CNC(=O)[C@]12CCCN(C(=O)c3cccs3)[C@@H]1CN(C)CC2,403.5,1.68,1,7,4,91.6,2,0.835,O=C(c1cccs1)N1CCCC2(C(=O)NCc3cnon3)CCNCC12,0.7065239999999998,0.25,True
11955950,5cav_a_4zq_1101,-8.21,0.73811,7.01334,0.27631578947368424,21,0.9420614473684211,Cc1cnc(CNC(=O)c2cccc(OC3CCN(S(C)(=O)=O)CC3)c2)cn1,404.5,1.52,1,6,6,101.5,2,0.783,O=C(NCc1cnccn1)c1cccc(OC2CCNCC2)c1,0.7065239999999998,0.25,True
2356153854,5cav_a_4zq_1101,-8.328,0.73793,7.33037,0.27631578947368424,25,0.9418317105263159,CC(C)CC[C@H]1[C@H]2C[C@H](CN(C(=O)CC[C@@H]3NC(=O)NC3=O)C2)c2cccc(=O)n21,414.5,1.76,2,4,6,100.5,1,0.693,O=C1NC(=O)C(CCC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)N1,0.7065239999999998,0.25,True
2382307376,6duk_c_jbj_1103,-8.365,0.7376,6.97217,0.27631578947368424,23,0.9414105263157896,COC(=O)[C@@]1(Cc2cscn2)C[C@H]2CC[C@@H]1N2C(=O)c1n[nH]c2c1COCC2,402.5,1.72,1,7,4,97.4,3,0.782,O=C(c1n[nH]c2c1COCC2)N1C2CCC1C(Cc1cscn1)C2,0.7065239999999998,0.25,True
1704330871,6duk_c_jbj_1103,-10.502,0.72998,7.11058,0.2894736842105263,25,0.94129,CS(=O)(=O)N1C[C@@H]2[C@H](CNC(=O)c3ccccc3-n3cccn3)[C@H]3CC[C@]2(C1)O3,416.5,1.04,1,5,5,93.5,2,0.786,O=C(NCC1C2CCC3(CNCC13)O2)c1ccccc1-n1cccn1,0.7065239999999998,0.25,True
2356152814,6duk_c_jbj_1103,-8.19,0.75085,7.43949,0.25,20,0.9385625,COc1cc2c(cc1OC)C1(CCN(C(=O)[C@@H]3CCn4ncnc4C3)CC1)OCC2,412.5,1.95,0,6,3,78.7,3,0.767,O=C(C1CCn2ncnc2C1)N1CCC2(CC1)OCCc1ccccc12,0.7065239999999998,0.25,True
2382405700,1xkk_a_fmm_91,-9.893,0.71249,7.64231,0.3157894736842105,26,0.9374868421052631,O=C(c1cc[nH]c1)N1CCc2c(C(=O)N3CCC[C@H](Cn4ccnc4)C3)n[nH]c2C1,407.5,1.69,2,4,4,102.9,5,0.687,O=C(c1cc[nH]c1)N1CCc2c(C(=O)N3CCCC(Cn4ccnc4)C3)n[nH]c2C1,0.7065239999999998,0.25,True
952965903,1xkk_a_fmm_91,-8.104,0.74123,6.95508,0.2631578947368421,27,0.9362905263157895,Cc1cc(O)nc2ccc(S(=O)(=O)N3CCN(CC(C)C)[C@@H](CCO)C3)cc12,407.5,1.96,2,6,6,94.0,1,0.76,O=S(=O)(c1ccc2ncccc2c1)N1CCNCC1,0.7065239999999998,0.25,True
77440799,5cav_a_4zq_1101,-7.828,0.72488,7.95691,0.2894736842105263,23,0.9347136842105263,COc1cccc(CN2C[C@]34C=C[C@H](O3)[C@H](C(=O)N(C)Cc3ccno3)[C@H]4C2=O)c1,409.4,1.62,0,6,6,85.1,1,0.674,O=C(NCc1ccno1)C1C2C=CC3(CN(Cc4ccccc4)C(=O)C13)O2,0.7065239999999998,0.25,True
77298616,1xkk_a_fmm_91,-9.97,0.72477,7.63862,0.2894736842105263,25,0.9345718421052632,Cc1cccc(CN2C[C@]34C=C[C@H](O3)[C@H](C(=O)N(C)Cc3nc(C)c[nH]3)[C@H]4C2=O)c1,406.5,1.97,1,4,5,78.5,2,0.77,O=C(NCc1ncc[nH]1)C1C2C=CC3(CN(Cc4ccccc4)C(=O)C13)O2,0.7065239999999998,0.25,True
35679340,6duk_c_jbj_1103,-8.606,0.72452,7.18059,0.2894736842105263,25,0.9342494736842106,CCn1cc(/C=c2\sc3n(c2=O)[C@H]2c4ccccc4O[C@@](C)(N=3)[C@@H]2C(=O)OC)cn1,424.5,1.08,0,7,3,87.7,3,0.587,O=c1c(=Cc2cn[nH]c2)sc2n1C1CC(N=2)Oc2ccccc21,0.7065239999999998,0.25,True
2383334663,4hjo_a_aq4_1001,-8.638,0.70916,6.91358,0.3157894736842105,28,0.9331052631578948,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CC[C@@H](NC(=O)c2ccnn2C)CC1,412.5,1.61,2,5,7,102.3,2,0.673,O=C(NC1CCC(C(=O)NCCc2ccccc2)CC1)c1ccn[nH]1,0.7065239999999998,0.25,True
2382424911,1xkk_a_fmm_91,-9.878,0.7161,7.34899,0.3026315789473684,27,0.9328144736842104,COC(=O)c1ccccc1C[C@@H]1CCN(C(=O)c2cnc(N3CCOCC3)nc2)C1,410.5,1.8,0,7,5,84.9,2,0.695,O=C(c1cnc(N2CCOCC2)nc1)N1CCC(Cc2ccccc2)C1,0.7065239999999998,0.25,True
2382301816,5cav_a_4zq_1101,-9.549,0.72976,6.94457,0.27631578947368424,22,0.9314042105263158,Cc1noc2nc3c(c(C(=O)N[C@H]4CC45CCN(S(C)(=O)=O)CC5)c12)CCC3,404.5,1.56,1,6,3,105.4,2,0.832,O=C(NC1CC12CCNCC2)c1c2c(nc3oncc13)CCC2,0.7065239999999998,0.25,True
2382385408,5cav_a_4zq_1101,-7.609,0.73691,6.12765,0.2631578947368421,22,0.9308336842105263,CO[C@H]1CC[C@@H](C(=O)NCc2cc(F)ccc2F)C[C@@H]1NC(=O)c1cnccn1,404.4,1.98,2,5,6,93.2,2,0.768,O=C(NC1CCCC(C(=O)NCc2ccccc2)C1)c1cnccn1,0.7065239999999998,0.25,True
12302360,5cav_a_4zq_1101,-7.988,0.73677,7.51674,0.2631578947368421,21,0.9306568421052631,CC1CCN(Cc2nnnn2CC(=O)NCCc2cnn(-c3ccccc3)c2)CC1,408.5,1.45,1,6,8,93.8,6,0.606,O=C(Cn1nnnc1CN1CCCCC1)NCCc1cnn(-c2ccccc2)c1,0.7065239999999998,0.25,True
1800414378,1xkk_a_fmm_91,-8.128,0.7134,7.75488,0.3026315789473684,24,0.9292973684210526,CCCCc1nc(CN2CC[C@H]3[C@@H]2CC(=O)N3CCN2CCOCC2)c(Cl)[nH]1,410.0,1.91,1,5,8,64.7,2,0.71,O=C1CC2C(CCN2Cc2c[nH]cn2)N1CCN1CCOCC1,0.7065239999999998,0.25,True
670474133,4hjo_a_aq4_1001,-9.993,0.74237,7.61402,0.25,28,0.9279625,O=C(Cn1cnc2ccsc2c1=O)NC12C[C@@H]3C[C@H](C1)CC(n1ncnn1)(C3)C2,411.5,1.31,1,7,4,107.6,6,0.694,O=C(Cn1cnc2ccsc2c1=O)NC12CC3CC(C1)CC(n1ncnn1)(C3)C2,0.7065239999999998,0.25,True
91402381,6duk_c_jbj_1103,-8.615,0.72695,6.86586,0.27631578947368424,22,0.9278177631578948,COc1ccc(S(=O)(=O)N2CCN(c3ccnc(N4CCCC4)n3)CC2)cc1,403.5,1.6,0,7,5,78.9,2,0.75,O=S(=O)(c1ccccc1)N1CCN(c2ccnc(N3CCCC3)n2)CC1,0.7065239999999998,0.25,True
299795935,1xkk_a_fmm_91,-9.113,0.73149,6.67786,0.2631578947368421,25,0.9239873684210526,Cc1nonc1CN1CCC(N2C[C@@H](COc3ccc(F)cc3)OCC2=O)CC1,404.4,1.79,0,7,6,80.9,2,0.726,O=C1COC(COc2ccccc2)CN1C1CCN(Cc2cnon2)CC1,0.7065239999999998,0.25,True
2386278033,1xkk_a_fmm_91,-10.236,0.73014,7.80217,0.2631578947368421,22,0.9222821052631579,C[C@]1(O)CCCN(c2nc(Cc3ccc4c(c3)OCO4)nc3c2CCNC3=O)CC1,410.5,1.82,2,7,3,96.8,2,0.797,O=C1NCCc2c1nc(Cc1ccc3c(c1)OCO3)nc2N1CCCCCC1,0.7065239999999998,0.25,True
2100544616,5cav_a_4zq_1101,-9.231,0.71493,7.60252,0.2894736842105263,24,0.9218834210526315,Cc1cn(CC(=O)N2CCC[C@]23CCCN(Cc2ccccc2)C3=O)c(=O)nc1O,410.5,1.44,1,5,4,95.7,2,0.823,O=C(Cn1cccnc1=O)N1CCCC12CCCN(Cc1ccccc1)C2=O,0.7065239999999998,0.25,True
19745154,4hjo_a_aq4_1001,-9.316,0.72187,7.22445,0.27631578947368424,27,0.9213340789473685,COc1ccc(CN2CCc3nnc(CNC(=O)c4ccncc4)n3CC2)cc1OC,422.5,1.68,1,7,7,94.4,4,0.619,O=C(NCc1nnc2n1CCN(Cc1ccccc1)CC2)c1ccncc1,0.7065239999999998,0.25,True
2384417161,5cav_a_4zq_1101,-7.552,0.72282,7.41259,0.2631578947368421,22,0.9130357894736841,CCCCc1nc(CN2CCC(O)(C(=O)N3CCCN(C)CC3)CC2)c(Cl)[nH]1,412.0,1.9,2,5,6,75.7,2,0.747,O=C(C1CCN(Cc2c[nH]cn2)CC1)N1CCCNCC1,0.7065239999999998,0.25,True
2384427069,5cav_a_4zq_1101,-7.858,0.72953,7.43832,0.25,20,0.9119125,CCCc1nnc(N2C[C@H]3[C@@H](CNC(=O)c4cnccn4)[C@@H]4CC[C@@]3(C2)O4)s1,400.5,1.69,1,8,6,93.1,4,0.789,O=C(NCC1C2CCC3(CN(c4nncs4)CC13)O2)c1cnccn1,0.7065239999999998,0.25,True
72139194,5cav_a_4zq_1101,-8.174,0.72005,6.83661,0.2631578947368421,21,0.9095368421052631,CN1CCN(S(=O)(=O)c2cc(C(=O)NCc3ccccn3)ccc2Cl)CC1,408.9,1.6,1,5,5,82.6,1,0.812,O=C(NCc1ccccn1)c1cccc(S(=O)(=O)N2CCNCC2)c1,0.7065239999999998,0.25,True
2382435124,5cav_a_4zq_1101,-8.652,0.71847,7.66367,0.2631578947368421,21,0.9075410526315789,COCC(=O)N1C[C@H]2CN(C(=O)c3cnn4cccnc34)C[C@H]2[C@@H]1c1cccc(F)c1,423.4,1.79,0,5,4,80.0,3,0.639,O=C(c1cnn2cccnc12)N1CC2CNC(c3ccccc3)C2C1,0.7065239999999998,0.25,True
14535950,5cav_a_4zq_1101,-7.825,0.71002,7.10106,0.27631578947368424,24,0.9062097368421053,Cc1noc(C)c1CO[C@H]1CN(C(=O)CCn2cccn2)CC(=O)N(CC(C)C)C1,417.5,1.79,0,6,8,93.7,3,0.65,O=C1CN(C(=O)CCn2cccn2)CC(OCc2cnoc2)CN1,0.7065239999999998,0.25,True
1875248217,1m17_a_aq4_999,-8.658,0.72421,7.4067,0.25,20,0.9052625000000001,O=C(NCc1cnc2c(c1)CN(C(=O)[C@H]1CCOC1)CC2)c1ccncc1Cl,400.9,1.98,1,5,4,84.4,2,0.848,O=C(NCc1cnc2c(c1)CN(C(=O)C1CCOC1)CC2)c1ccncc1,0.7065239999999998,0.25,True
72139995,6duk_c_jbj_1103,-7.596,0.71552,6.7025,0.2631578947368421,23,0.9038147368421052,Cc1cc(N2CCOCC2)nc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)n1,417.5,1.27,0,7,5,78.9,2,0.725,O=S(=O)(Cc1ccccc1)N1CCN(c2nccc(N3CCOCC3)n2)CC1,0.7065239999999998,0.25,True
77287775,5cav_a_4zq_1101,-8.142,0.70767,7.70689,0.27631578947368424,22,0.9032103947368422,COc1cccc(CN2C[C@]34C=C[C@H](O3)[C@H](C(=O)N(C)Cc3nnc(C)o3)[C@@H]4C2=O)c1,424.5,1.33,0,7,6,98.0,2,0.645,O=C(NCc1nnco1)C1C2C=CC3(CN(Cc4ccccc4)C(=O)C13)O2,0.7065239999999998,0.25,True
2384424505,6duk_c_jbj_1103,-8.417,0.71962,7.2473,0.25,23,0.899525,Cc1nc(CC(=O)N2C[C@H]3CN(C(=O)N(C)C)[C@H](c4cccc(F)c4)[C@H]3C2)n[nH]1,400.5,1.61,1,4,3,85.4,3,0.848,O=C(Cc1nc[nH]n1)N1CC2CNC(c3ccccc3)C2C1,0.7065239999999998,0.25,True
77537567,6duk_c_jbj_1103,-9.197,0.71587,7.16394,0.25,23,0.8948375,Cc1nc(CCN(C)C(=O)[C@H]2[C@@H]3C=C[C@@]4(CN(c5ccc(F)cc5)C(=O)[C@@H]24)O3)no1,412.4,1.5,0,6,5,88.8,2,0.692,O=C(NCCc1ncon1)C1C2C=CC3(CN(c4ccccc4)C(=O)C13)O2,0.7065239999999998,0.25,True
2382381312,4hjo_a_aq4_1001,-11.694,0.7131,7.44217,0.25,30,0.8913749999999999,O=C(c1cnc2ccccn2c1=O)N1C[C@H](Cc2ccc3ccccc3n2)[C@@H](O)C1,400.4,1.92,1,5,3,87.8,3,0.568,O=C(c1cnc2ccccn2c1=O)N1CCC(Cc2ccc3ccccc3n2)C1,0.7065239999999998,0.25,True
12439747,1m17_a_aq4_999,-8.352,0.71107,7.44705,0.25,22,0.8888375,Cn1nnnc1SCCNC(=O)[C@H]1CCC(=O)N(CCc2cccc(F)c2)C1,406.5,1.04,1,6,8,93.0,4,0.52,O=C(NCCSc1nnn[nH]1)C1CCC(=O)N(CCc2ccccc2)C1,0.7065239999999998,0.25,True
