target,arm,roc_auc,ef1,ef5,bedroc_80_5
EGFR,gnina,0.7698283885152476,11.976450101579667,7.0094928170879,0.2102891768258756
EGFR,pose_coupled,0.7748024286155458,16.39852398523985,7.71044209879669,0.28241375165563987
EGFR,pose_decoupled_late_fusion,0.7758629848509282,15.84576474978233,7.599765896421618,0.2685874821848138
